Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
640,A large black and white image of a field with a few trees in the background.,There is a semi stuck in the side of the road. The semi is white. The semi has a logo on the side of it. There is writing on the front of it as well. The semi is stuck in dirt and grass. There is a sign by the semi. There are some trees by the side of the semi as well. There are some people standing by the side of the road. there are cars parked on the road. The sky is grey. There are many trees in the distance.,2.8577742158141673e-80,0.2692307651257397,0.8496213555335999,0.07559880239520958
641,A missing section of a picture of a motorcycle.,A man and woman are riding a motorcycle on a paved road. The man is wearing a short sleeve shirt and blue jeans. The woman is wearing a tank top and blue jeans. Both of them are wearing helmets on their heads. There are two long yellow painted lines on the road. Cars sit parked under a building near the road. Two of the cars are red.,2.4997900559769355e-234,0.11999999759200004,0.8401660919189453,0.04084967320261437
642,A black background with brown squares of varying sizes scattered throughout.,A paper box sits on the table. There is a donut sitting in the box. The donut sits in the corner of the box. The donut has chocolate on the top. There is a plastic fork in the box. There is chocolate on the box. There is frosting on the box. there is plastic on the top of the box. The table is white. There is one box.,6.683171541458093e-234,0.1111111068672841,0.8226220011711121,0.016051364365971106
643,A black background with many small white and blue squares.,A white polar beat is swimming inside of the water on his back with his belly facing up. He is white with gray markings on his fur. His mouth is open showing his teeth and it looks like he maybe smiling and enjoying himself swimming. The water is dark blue in color and the wave in the water appears to be white in color.,6.919275490672375e-234,0.14814814513031557,0.8360342383384705,0.05119453924914675
644,A black and white photo of an airport terminal with a large red and white sign on the left side of the frame.,There is a large passenger jet sitting on top of the airport tarmac. There is a red rear wing on the large jetliner. There are windows on the sides of the plane. There is a large towering light behind the jet. The tarmac under the jetliner is wet. There are buildings off in the distance behind the jetliner. There are vehicles pared off in the distance behind the jetliner.,9.702565063799141e-156,0.2307692261316569,0.8535248041152954,0.12403110723268823
645,A black metal fence with square cutouts in it.,The two dogs stared at each others.  The only thing that separated them were the bike.   The bike was park on the side walk.  The bushes seemed to be high from the view.  It covered the view .  The blonde dog was the tallest of the two dogs.  The black dog was noticeable shorter of the two dogs.  He seems to be walking toward the taller dog.,1.6717103644111662e-234,0.039999997048000224,0.8212327361106873,0.008169934640522876
646,A car is missing a large portion of its paint.,A woman washes dishes as she wears yellow gloves. The woman has dark black hair. The woman is wearing a white mask. The woman is wearing a flower print dress. The woman is standing in a kitchen. There is a crock pot next to the woman on the counter. There are two knives on the side of a cabinet. There are bottles on top of a wooden shelf.,4.386471645114064e-234,0.11320754410822365,0.8341535925865173,0.03215434083601286
647,A collage of squares of different colors and patterns.,"There are three pieces of fabric that looks like that are project of some kind. One fabric has white and brown sheep walking hand grazing in a grassy field. The fabric in the middle is littered with small blue, purple, pink, and white flowers. The last piece of fabric is multi-colored lines with frills on the edge. There are two fabric carrots with leaves on them in on the top of the display. There is also a second place red ribbon attached to the carrots.",2.9775042147848646e-235,0.062499997812500076,0.8366562128067017,0.02583979328165375
648,A large black wall made of many small square pieces of glass is in front of a street with cars parked on it.,"On a crowded street, two buses, a motorcycle and a car are driving.  The car is small and black with gray hues.  The buses are blue and white with maroon trim.  Each bus has a large rear windshield and a ladder.  Several people are crossing the street between the vehicles.  A couple - the man in a black jacket, the woman in a red jacket and blue jeans, walk behind the blue bus.  Another man walks near the bumper of the blue bus.  All vehicles are oriented in the direction of a large, brown apartment building with several windows.",2.1034041702598274e-156,0.19047618672619052,0.8451567888259888,0.09185348099852632
649,A close up of a bunch of green leafy plants with a dark background.,"This image is of a wooden cutting board with various chopped vegetables laid out across it. Toward the top of the cutting board is a row of bright green broccoli florets. Below the broccoli is a row of a lighter green and white vegetable that looks like chopped celery, or perhaps leeks. Some of the celery is completely white. To the right of the image, there is a small pile of minced fresh garlic.",8.74842989552449e-157,0.13333333013333343,0.8562537431716919,0.051470588235294115
